# MediaPipe Hand Trajectory Data
# Format: time(s) x(m) y(m) z(m) roll(rad) pitch(rad) yaw(rad)
# Duration: 8.275s, Samples: 248
# Max Linear Vel: 0.419 m/s, Max Angular Vel: 0.000 rad/s
# Max Linear Accel: 13.913 m/s^2, Max Angular Accel: 0.000 rad/s^2
# Total Distance: 1.410m, Total Rotation: 0.000rad
# Robot base frame: +x forward, +y left, +z up
# Recorded in ZY plane with fixed X
2.583165 0.300000 -0.047342 0.244248 0.000000 0.000000 0.000000
2.616210 0.300000 -0.047226 0.244538 0.000000 0.000000 0.000000
2.646256 0.300000 -0.047151 0.244799 0.000000 0.000000 0.000000
2.677344 0.300000 -0.047123 0.244975 0.000000 0.000000 0.000000
2.708111 0.300000 -0.046949 0.245209 0.000000 0.000000 0.000000
2.739175 0.300000 -0.046727 0.245877 0.000000 0.000000 0.000000
2.770262 0.300000 -0.046519 0.246498 0.000000 0.000000 0.000000
2.802351 0.300000 -0.045917 0.247881 0.000000 0.000000 0.000000
2.833422 0.300000 -0.044554 0.249853 0.000000 0.000000 0.000000
2.864723 0.300000 -0.043154 0.251476 0.000000 0.000000 0.000000
2.895916 0.300000 -0.041463 0.253688 0.000000 0.000000 0.000000
2.941658 0.300000 -0.039796 0.255557 0.000000 0.000000 0.000000
2.973727 0.300000 -0.037550 0.258103 0.000000 0.000000 0.000000
3.004905 0.300000 -0.034106 0.260978 0.000000 0.000000 0.000000
3.036011 0.300000 -0.029592 0.264103 0.000000 0.000000 0.000000
3.082417 0.300000 -0.026045 0.266511 0.000000 0.000000 0.000000
3.114241 0.300000 -0.021553 0.269167 0.000000 0.000000 0.000000
3.145756 0.300000 -0.015421 0.271707 0.000000 0.000000 0.000000
3.177551 0.300000 -0.010541 0.273776 0.000000 0.000000 0.000000
3.209936 0.300000 -0.003845 0.275603 0.000000 0.000000 0.000000
3.239582 0.300000 0.004235 0.277321 0.000000 0.000000 0.000000
3.286416 0.300000 0.010723 0.278712 0.000000 0.000000 0.000000
3.303439 0.300000 0.017837 0.279238 0.000000 0.000000 0.000000
3.334146 0.300000 0.023457 0.279767 0.000000 0.000000 0.000000
3.365331 0.300000 0.031546 0.279323 0.000000 0.000000 0.000000
3.397118 0.300000 0.039391 0.277763 0.000000 0.000000 0.000000
3.427895 0.300000 0.048301 0.273903 0.000000 0.000000 0.000000
3.475540 0.300000 0.054873 0.271135 0.000000 0.000000 0.000000
3.506707 0.300000 0.062246 0.266470 0.000000 0.000000 0.000000
3.525740 0.300000 0.068053 0.261222 0.000000 0.000000 0.000000
3.569333 0.300000 0.072950 0.257129 0.000000 0.000000 0.000000
3.600191 0.300000 0.077254 0.251681 0.000000 0.000000 0.000000
3.631723 0.300000 0.081073 0.245087 0.000000 0.000000 0.000000
3.695111 0.300000 0.083733 0.239850 0.000000 0.000000 0.000000
3.726754 0.300000 0.084931 0.233885 0.000000 0.000000 0.000000
3.759536 0.300000 0.085456 0.229190 0.000000 0.000000 0.000000
3.804878 0.300000 0.084004 0.223757 0.000000 0.000000 0.000000
3.835669 0.300000 0.079955 0.218103 0.000000 0.000000 0.000000
3.867296 0.300000 0.075128 0.212508 0.000000 0.000000 0.000000
3.898037 0.300000 0.071614 0.208304 0.000000 0.000000 0.000000
3.929583 0.300000 0.065301 0.203992 0.000000 0.000000 0.000000
3.961172 0.300000 0.058317 0.199794 0.000000 0.000000 0.000000
3.991732 0.300000 0.053435 0.196700 0.000000 0.000000 0.000000
4.022440 0.300000 0.046887 0.193757 0.000000 0.000000 0.000000
4.053833 0.300000 0.041759 0.191438 0.000000 0.000000 0.000000
4.084844 0.300000 0.034658 0.189547 0.000000 0.000000 0.000000
4.116893 0.300000 0.025515 0.187808 0.000000 0.000000 0.000000
4.147633 0.300000 0.018835 0.186451 0.000000 0.000000 0.000000
4.178668 0.300000 0.010743 0.185614 0.000000 0.000000 0.000000
4.209685 0.300000 0.001836 0.185525 0.000000 0.000000 0.000000
4.241572 0.300000 -0.007593 0.186529 0.000000 0.000000 0.000000
4.275096 0.300000 -0.014932 0.187490 0.000000 0.000000 0.000000
4.305281 0.300000 -0.021737 0.189420 0.000000 0.000000 0.000000
4.336385 0.300000 -0.028044 0.192913 0.000000 0.000000 0.000000
4.400071 0.300000 -0.032640 0.195570 0.000000 0.000000 0.000000
4.431001 0.300000 -0.036955 0.199667 0.000000 0.000000 0.000000
4.461703 0.300000 -0.040179 0.202752 0.000000 0.000000 0.000000
4.493023 0.300000 -0.043305 0.207144 0.000000 0.000000 0.000000
4.523864 0.300000 -0.045979 0.212591 0.000000 0.000000 0.000000
4.555902 0.300000 -0.047552 0.216683 0.000000 0.000000 0.000000
4.587440 0.300000 -0.049071 0.221476 0.000000 0.000000 0.000000
4.618891 0.300000 -0.049834 0.227370 0.000000 0.000000 0.000000
4.650926 0.300000 -0.049279 0.234082 0.000000 0.000000 0.000000
4.682976 0.300000 -0.048565 0.239312 0.000000 0.000000 0.000000
4.714007 0.300000 -0.046336 0.245214 0.000000 0.000000 0.000000
4.745447 0.300000 -0.044426 0.249846 0.000000 0.000000 0.000000
4.776023 0.300000 -0.041150 0.255131 0.000000 0.000000 0.000000
4.808205 0.300000 -0.036360 0.260868 0.000000 0.000000 0.000000
4.840764 0.300000 -0.032497 0.265264 0.000000 0.000000 0.000000
4.870591 0.300000 -0.027854 0.269443 0.000000 0.000000 0.000000
4.902184 0.300000 -0.021468 0.273353 0.000000 0.000000 0.000000
4.935296 0.300000 -0.016375 0.276368 0.000000 0.000000 0.000000
4.966820 0.300000 -0.010026 0.278866 0.000000 0.000000 0.000000
4.997132 0.300000 -0.002429 0.281312 0.000000 0.000000 0.000000
5.028406 0.300000 0.006675 0.282130 0.000000 0.000000 0.000000
5.090381 0.300000 0.013152 0.282825 0.000000 0.000000 0.000000
5.123450 0.300000 0.020945 0.282481 0.000000 0.000000 0.000000
5.154541 0.300000 0.026856 0.282313 0.000000 0.000000 0.000000
5.185593 0.300000 0.033560 0.281285 0.000000 0.000000 0.000000
5.216683 0.300000 0.040620 0.278884 0.000000 0.000000 0.000000
5.248672 0.300000 0.045802 0.277013 0.000000 0.000000 0.000000
5.279385 0.300000 0.051661 0.273280 0.000000 0.000000 0.000000
5.310915 0.300000 0.056772 0.268436 0.000000 0.000000 0.000000
5.343094 0.300000 0.060270 0.265003 0.000000 0.000000 0.000000
5.373655 0.300000 0.063496 0.260195 0.000000 0.000000 0.000000
5.405002 0.300000 0.065591 0.254849 0.000000 0.000000 0.000000
5.436539 0.300000 0.065357 0.249359 0.000000 0.000000 0.000000
5.499930 0.300000 0.064985 0.245022 0.000000 0.000000 0.000000
5.530678 0.300000 0.062757 0.240394 0.000000 0.000000 0.000000
5.562476 0.300000 0.061282 0.236820 0.000000 0.000000 0.000000
5.593535 0.300000 0.058709 0.232835 0.000000 0.000000 0.000000
5.624456 0.300000 0.054026 0.228616 0.000000 0.000000 0.000000
5.655017 0.300000 0.050316 0.225600 0.000000 0.000000 0.000000
5.685587 0.300000 0.044657 0.222715 0.000000 0.000000 0.000000
5.717319 0.300000 0.037974 0.220791 0.000000 0.000000 0.000000
5.748931 0.300000 0.032023 0.219508 0.000000 0.000000 0.000000
5.780349 0.300000 0.025931 0.218789 0.000000 0.000000 0.000000
5.811381 0.300000 0.018913 0.218676 0.000000 0.000000 0.000000
5.842208 0.300000 0.013494 0.218596 0.000000 0.000000 0.000000
5.872735 0.300000 0.006906 0.219207 0.000000 0.000000 0.000000
5.905294 0.300000 -0.000221 0.220567 0.000000 0.000000 0.000000
5.936121 0.300000 -0.006000 0.221376 0.000000 0.000000 0.000000
5.968172 0.300000 -0.012512 0.223030 0.000000 0.000000 0.000000
5.997707 0.300000 -0.018779 0.226163 0.000000 0.000000 0.000000
6.027893 0.300000 -0.023559 0.228409 0.000000 0.000000 0.000000
6.058917 0.300000 -0.029275 0.231617 0.000000 0.000000 0.000000
6.089720 0.300000 -0.035247 0.235523 0.000000 0.000000 0.000000
6.136268 0.300000 -0.039883 0.238478 0.000000 0.000000 0.000000
6.167639 0.300000 -0.044542 0.242218 0.000000 0.000000 0.000000
6.199277 0.300000 -0.049143 0.246480 0.000000 0.000000 0.000000
6.246923 0.300000 -0.052513 0.249856 0.000000 0.000000 0.000000
6.279011 0.300000 -0.056349 0.253478 0.000000 0.000000 0.000000
6.310119 0.300000 -0.060733 0.257393 0.000000 0.000000 0.000000
6.340659 0.300000 -0.064248 0.260492 0.000000 0.000000 0.000000
6.372324 0.300000 -0.067798 0.263582 0.000000 0.000000 0.000000
6.403919 0.300000 -0.071878 0.266183 0.000000 0.000000 0.000000
6.435030 0.300000 -0.074997 0.268158 0.000000 0.000000 0.000000
6.465703 0.300000 -0.078573 0.269335 0.000000 0.000000 0.000000
6.496872 0.300000 -0.082913 0.269358 0.000000 0.000000 0.000000
6.559071 0.300000 -0.085985 0.269348 0.000000 0.000000 0.000000
6.590633 0.300000 -0.089813 0.268098 0.000000 0.000000 0.000000
6.621671 0.300000 -0.093860 0.265795 0.000000 0.000000 0.000000
6.653199 0.300000 -0.097053 0.264049 0.000000 0.000000 0.000000
6.684255 0.300000 -0.100522 0.261185 0.000000 0.000000 0.000000
6.715786 0.300000 -0.103395 0.257519 0.000000 0.000000 0.000000
6.747325 0.300000 -0.105402 0.254738 0.000000 0.000000 0.000000
6.778363 0.300000 -0.106708 0.251402 0.000000 0.000000 0.000000
6.809389 0.300000 -0.106927 0.248078 0.000000 0.000000 0.000000
6.840400 0.300000 -0.107347 0.245235 0.000000 0.000000 0.000000
6.871924 0.300000 -0.106184 0.242058 0.000000 0.000000 0.000000
6.902841 0.300000 -0.103337 0.239076 0.000000 0.000000 0.000000
6.948658 0.300000 -0.100887 0.237092 0.000000 0.000000 0.000000
6.980711 0.300000 -0.096871 0.236004 0.000000 0.000000 0.000000
7.012155 0.300000 -0.091218 0.236019 0.000000 0.000000 0.000000
7.043394 0.300000 -0.087038 0.235961 0.000000 0.000000 0.000000
7.075475 0.300000 -0.081421 0.237361 0.000000 0.000000 0.000000
7.106079 0.300000 -0.075232 0.239838 0.000000 0.000000 0.000000
7.136648 0.300000 -0.070380 0.241744 0.000000 0.000000 0.000000
7.168726 0.300000 -0.065187 0.244791 0.000000 0.000000 0.000000
7.198691 0.300000 -0.059382 0.249256 0.000000 0.000000 0.000000
7.247290 0.300000 -0.054659 0.252661 0.000000 0.000000 0.000000
7.277842 0.300000 -0.049552 0.257223 0.000000 0.000000 0.000000
7.308915 0.300000 -0.045523 0.260939 0.000000 0.000000 0.000000
7.339768 0.300000 -0.040849 0.265706 0.000000 0.000000 0.000000
7.370823 0.300000 -0.034914 0.270672 0.000000 0.000000 0.000000
7.402443 0.300000 -0.027855 0.275938 0.000000 0.000000 0.000000
7.449682 0.300000 -0.022323 0.280067 0.000000 0.000000 0.000000
7.481253 0.300000 -0.016077 0.284171 0.000000 0.000000 0.000000
7.512294 0.300000 -0.009199 0.287811 0.000000 0.000000 0.000000
7.543846 0.300000 -0.003717 0.290483 0.000000 0.000000 0.000000
7.576402 0.300000 0.003541 0.293225 0.000000 0.000000 0.000000
7.607464 0.300000 0.011829 0.294924 0.000000 0.000000 0.000000
7.655092 0.300000 0.018373 0.296435 0.000000 0.000000 0.000000
7.685611 0.300000 0.026272 0.296471 0.000000 0.000000 0.000000
7.717129 0.300000 0.032444 0.296531 0.000000 0.000000 0.000000
7.748178 0.300000 0.039050 0.295312 0.000000 0.000000 0.000000
7.779337 0.300000 0.045698 0.292935 0.000000 0.000000 0.000000
7.811346 0.300000 0.052292 0.288453 0.000000 0.000000 0.000000
7.842413 0.300000 0.057332 0.284784 0.000000 0.000000 0.000000
7.873584 0.300000 0.062667 0.279102 0.000000 0.000000 0.000000
7.904023 0.300000 0.066303 0.272271 0.000000 0.000000 0.000000
7.951102 0.300000 0.068903 0.266901 0.000000 0.000000 0.000000
7.981695 0.300000 0.070888 0.260136 0.000000 0.000000 0.000000
8.013277 0.300000 0.072079 0.254905 0.000000 0.000000 0.000000
8.044341 0.300000 0.071896 0.248742 0.000000 0.000000 0.000000
8.076407 0.300000 0.070329 0.242511 0.000000 0.000000 0.000000
8.107471 0.300000 0.069333 0.237763 0.000000 0.000000 0.000000
8.138543 0.300000 0.066187 0.233654 0.000000 0.000000 0.000000
8.169174 0.300000 0.062769 0.229836 0.000000 0.000000 0.000000
8.200242 0.300000 0.058533 0.227984 0.000000 0.000000 0.000000
8.249096 0.300000 0.054645 0.227101 0.000000 0.000000 0.000000
8.278720 0.300000 0.051252 0.228116 0.000000 0.000000 0.000000
8.310288 0.300000 0.047933 0.230690 0.000000 0.000000 0.000000
8.357077 0.300000 0.042468 0.234460 0.000000 0.000000 0.000000
8.388655 0.300000 0.033624 0.238947 0.000000 0.000000 0.000000
8.419210 0.300000 0.025412 0.242181 0.000000 0.000000 0.000000
8.450530 0.300000 0.018106 0.247982 0.000000 0.000000 0.000000
8.482082 0.300000 0.012665 0.255277 0.000000 0.000000 0.000000
8.513498 0.300000 0.009216 0.261479 0.000000 0.000000 0.000000
8.544618 0.300000 0.004629 0.267509 0.000000 0.000000 0.000000
8.575701 0.300000 -0.000818 0.273264 0.000000 0.000000 0.000000
8.606672 0.300000 -0.006940 0.279021 0.000000 0.000000 0.000000
8.653720 0.300000 -0.012082 0.283454 0.000000 0.000000 0.000000
8.684157 0.300000 -0.017961 0.287386 0.000000 0.000000 0.000000
8.715306 0.300000 -0.025179 0.290884 0.000000 0.000000 0.000000
8.762529 0.300000 -0.031171 0.293602 0.000000 0.000000 0.000000
8.794148 0.300000 -0.037509 0.295574 0.000000 0.000000 0.000000
8.825211 0.300000 -0.042115 0.296976 0.000000 0.000000 0.000000
8.856239 0.300000 -0.048202 0.297881 0.000000 0.000000 0.000000
8.887625 0.300000 -0.054584 0.297273 0.000000 0.000000 0.000000
8.918321 0.300000 -0.059548 0.296566 0.000000 0.000000 0.000000
8.949875 0.300000 -0.065068 0.294742 0.000000 0.000000 0.000000
8.981229 0.300000 -0.070687 0.291482 0.000000 0.000000 0.000000
9.012143 0.300000 -0.076105 0.287053 0.000000 0.000000 0.000000
9.042671 0.300000 -0.080245 0.283329 0.000000 0.000000 0.000000
9.075145 0.300000 -0.084010 0.278299 0.000000 0.000000 0.000000
9.106099 0.300000 -0.086836 0.274303 0.000000 0.000000 0.000000
9.136657 0.300000 -0.088804 0.269377 0.000000 0.000000 0.000000
9.169219 0.300000 -0.089825 0.263702 0.000000 0.000000 0.000000
9.198799 0.300000 -0.090578 0.259502 0.000000 0.000000 0.000000
9.231431 0.300000 -0.089612 0.254698 0.000000 0.000000 0.000000
9.261991 0.300000 -0.087216 0.250403 0.000000 0.000000 0.000000
9.293953 0.300000 -0.085060 0.247299 0.000000 0.000000 0.000000
9.324388 0.300000 -0.081760 0.244708 0.000000 0.000000 0.000000
9.354434 0.300000 -0.077526 0.243070 0.000000 0.000000 0.000000
9.401323 0.300000 -0.072725 0.242441 0.000000 0.000000 0.000000
9.463153 0.300000 -0.068807 0.241986 0.000000 0.000000 0.000000
9.494473 0.300000 -0.064705 0.242930 0.000000 0.000000 0.000000
9.525354 0.300000 -0.061550 0.243629 0.000000 0.000000 0.000000
9.556415 0.300000 -0.057810 0.245798 0.000000 0.000000 0.000000
9.588503 0.300000 -0.053679 0.249165 0.000000 0.000000 0.000000
9.619729 0.300000 -0.050306 0.251828 0.000000 0.000000 0.000000
9.650882 0.300000 -0.046746 0.255905 0.000000 0.000000 0.000000
9.681621 0.300000 -0.042328 0.261040 0.000000 0.000000 0.000000
9.712659 0.300000 -0.038661 0.265085 0.000000 0.000000 0.000000
9.729245 0.300000 -0.034124 0.269921 0.000000 0.000000 0.000000
9.760036 0.300000 -0.028819 0.275393 0.000000 0.000000 0.000000
9.807673 0.300000 -0.024764 0.279782 0.000000 0.000000 0.000000
9.839736 0.300000 -0.019920 0.284499 0.000000 0.000000 0.000000
9.871298 0.300000 -0.014497 0.289024 0.000000 0.000000 0.000000
9.902382 0.300000 -0.010130 0.292405 0.000000 0.000000 0.000000
9.933452 0.300000 -0.005226 0.295835 0.000000 0.000000 0.000000
9.966009 0.300000 0.001006 0.298766 0.000000 0.000000 0.000000
9.997077 0.300000 0.006089 0.301084 0.000000 0.000000 0.000000
