# MediaPipe Hand Trajectory Data
# Format: time(s) x(m) y(m) z(m) roll(rad) pitch(rad) yaw(rad)
# Duration: 8.748s, Samples: 263
# Max Linear Vel: 0.767 m/s, Max Angular Vel: 0.000 rad/s
# Max Linear Accel: 31.603 m/s^2, Max Angular Accel: 0.000 rad/s^2
# Total Distance: 0.604m, Total Rotation: 0.000rad
# Robot base frame: +x forward, +y left, +z up
# Recorded in ZY plane with fixed X
4.465373 0.300000 -0.078097 0.225534 0.000000 0.000000 0.000000
4.481391 0.300000 -0.090370 0.225951 0.000000 0.000000 0.000000
4.528348 0.300000 -0.102584 0.226510 0.000000 0.000000 0.000000
4.559910 0.300000 -0.114736 0.227043 0.000000 0.000000 0.000000
4.591065 0.300000 -0.126183 0.228059 0.000000 0.000000 0.000000
4.639147 0.300000 -0.138117 0.229007 0.000000 0.000000 0.000000
4.670280 0.300000 -0.149464 0.230051 0.000000 0.000000 0.000000
4.701093 0.300000 -0.160233 0.231254 0.000000 0.000000 0.000000
4.732224 0.300000 -0.169579 0.231703 0.000000 0.000000 0.000000
4.764025 0.300000 -0.177934 0.231923 0.000000 0.000000 0.000000
4.791767 0.300000 -0.184263 0.231817 0.000000 0.000000 0.000000
4.841881 0.300000 -0.189401 0.231752 0.000000 0.000000 0.000000
4.872435 0.300000 -0.193362 0.231803 0.000000 0.000000 0.000000
4.903352 0.300000 -0.196318 0.231724 0.000000 0.000000 0.000000
4.935049 0.300000 -0.198337 0.231611 0.000000 0.000000 0.000000
4.966081 0.300000 -0.200090 0.231585 0.000000 0.000000 0.000000
4.996624 0.300000 -0.201312 0.231350 0.000000 0.000000 0.000000
5.028200 0.300000 -0.201973 0.231200 0.000000 0.000000 0.000000
5.074791 0.300000 -0.202533 0.231078 0.000000 0.000000 0.000000
5.106062 0.300000 -0.202754 0.231061 0.000000 0.000000 0.000000
5.136716 0.300000 -0.203069 0.231103 0.000000 0.000000 0.000000
5.168805 0.300000 -0.203104 0.231023 0.000000 0.000000 0.000000
5.200494 0.300000 -0.202842 0.230992 0.000000 0.000000 0.000000
5.232635 0.300000 -0.202912 0.231047 0.000000 0.000000 0.000000
5.262749 0.300000 -0.202608 0.231029 0.000000 0.000000 0.000000
5.295810 0.300000 -0.202164 0.230990 0.000000 0.000000 0.000000
5.326007 0.300000 -0.201850 0.230818 0.000000 0.000000 0.000000
5.357717 0.300000 -0.201489 0.230770 0.000000 0.000000 0.000000
5.389272 0.300000 -0.201099 0.230809 0.000000 0.000000 0.000000
5.439087 0.300000 -0.200790 0.231047 0.000000 0.000000 0.000000
5.466630 0.300000 -0.199983 0.231236 0.000000 0.000000 0.000000
5.497531 0.300000 -0.199717 0.231446 0.000000 0.000000 0.000000
5.529140 0.300000 -0.199269 0.231549 0.000000 0.000000 0.000000
5.559197 0.300000 -0.198836 0.231605 0.000000 0.000000 0.000000
5.590852 0.300000 -0.198491 0.231642 0.000000 0.000000 0.000000
5.622933 0.300000 -0.198219 0.231604 0.000000 0.000000 0.000000
5.654408 0.300000 -0.198135 0.231620 0.000000 0.000000 0.000000
5.701000 0.300000 -0.198061 0.231579 0.000000 0.000000 0.000000
5.734124 0.300000 -0.197946 0.231610 0.000000 0.000000 0.000000
5.749154 0.300000 -0.197943 0.231600 0.000000 0.000000 0.000000
5.780722 0.300000 -0.197991 0.231620 0.000000 0.000000 0.000000
5.844146 0.300000 -0.197830 0.231458 0.000000 0.000000 0.000000
5.875833 0.300000 -0.197401 0.231312 0.000000 0.000000 0.000000
5.908714 0.300000 -0.197410 0.231227 0.000000 0.000000 0.000000
5.930289 0.300000 -0.197189 0.231115 0.000000 0.000000 0.000000
5.955178 0.300000 -0.197108 0.231095 0.000000 0.000000 0.000000
5.988706 0.300000 -0.197190 0.231021 0.000000 0.000000 0.000000
6.035806 0.300000 -0.196810 0.230925 0.000000 0.000000 0.000000
6.065792 0.300000 -0.196981 0.230839 0.000000 0.000000 0.000000
6.084413 0.300000 -0.196861 0.230754 0.000000 0.000000 0.000000
6.128072 0.300000 -0.197007 0.230645 0.000000 0.000000 0.000000
6.159548 0.300000 -0.196868 0.230682 0.000000 0.000000 0.000000
6.179583 0.300000 -0.196852 0.230658 0.000000 0.000000 0.000000
6.232430 0.300000 -0.196583 0.230766 0.000000 0.000000 0.000000
6.263304 0.300000 -0.196618 0.230823 0.000000 0.000000 0.000000
6.299607 0.300000 -0.196593 0.231080 0.000000 0.000000 0.000000
6.331082 0.300000 -0.196614 0.231180 0.000000 0.000000 0.000000
6.357934 0.300000 -0.196373 0.231274 0.000000 0.000000 0.000000
6.392626 0.300000 -0.196559 0.231368 0.000000 0.000000 0.000000
6.423445 0.300000 -0.196541 0.231410 0.000000 0.000000 0.000000
6.470077 0.300000 -0.196628 0.231415 0.000000 0.000000 0.000000
6.489621 0.300000 -0.196343 0.231481 0.000000 0.000000 0.000000
6.533110 0.300000 -0.196420 0.231485 0.000000 0.000000 0.000000
6.555882 0.300000 -0.196530 0.231434 0.000000 0.000000 0.000000
6.595515 0.300000 -0.196412 0.231429 0.000000 0.000000 0.000000
6.627983 0.300000 -0.196185 0.231449 0.000000 0.000000 0.000000
6.673820 0.300000 -0.196095 0.231692 0.000000 0.000000 0.000000
6.704871 0.300000 -0.195818 0.231882 0.000000 0.000000 0.000000
6.736447 0.300000 -0.195786 0.232175 0.000000 0.000000 0.000000
6.768005 0.300000 -0.195496 0.232522 0.000000 0.000000 0.000000
6.798726 0.300000 -0.195280 0.232809 0.000000 0.000000 0.000000
6.829814 0.300000 -0.194900 0.232998 0.000000 0.000000 0.000000
6.861878 0.300000 -0.194683 0.233193 0.000000 0.000000 0.000000
6.891951 0.300000 -0.194574 0.233369 0.000000 0.000000 0.000000
6.923282 0.300000 -0.194538 0.233485 0.000000 0.000000 0.000000
6.971202 0.300000 -0.194229 0.233638 0.000000 0.000000 0.000000
7.002318 0.300000 -0.194172 0.233765 0.000000 0.000000 0.000000
7.033890 0.300000 -0.194042 0.233955 0.000000 0.000000 0.000000
7.065532 0.300000 -0.193937 0.234066 0.000000 0.000000 0.000000
7.097779 0.300000 -0.193821 0.234177 0.000000 0.000000 0.000000
7.128835 0.300000 -0.193781 0.234265 0.000000 0.000000 0.000000
7.154185 0.300000 -0.193887 0.234359 0.000000 0.000000 0.000000
7.190730 0.300000 -0.193789 0.234424 0.000000 0.000000 0.000000
7.221871 0.300000 -0.193854 0.234392 0.000000 0.000000 0.000000
7.253089 0.300000 -0.193943 0.234285 0.000000 0.000000 0.000000
7.298541 0.300000 -0.193896 0.234273 0.000000 0.000000 0.000000
7.329947 0.300000 -0.194029 0.234264 0.000000 0.000000 0.000000
7.361129 0.300000 -0.193969 0.234252 0.000000 0.000000 0.000000
7.392565 0.300000 -0.193916 0.234148 0.000000 0.000000 0.000000
7.438514 0.300000 -0.193987 0.234005 0.000000 0.000000 0.000000
7.469581 0.300000 -0.193979 0.233984 0.000000 0.000000 0.000000
7.500651 0.300000 -0.194066 0.233896 0.000000 0.000000 0.000000
7.532165 0.300000 -0.194156 0.233744 0.000000 0.000000 0.000000
7.565379 0.300000 -0.194348 0.233652 0.000000 0.000000 0.000000
7.594963 0.300000 -0.194295 0.233440 0.000000 0.000000 0.000000
7.626569 0.300000 -0.194347 0.233275 0.000000 0.000000 0.000000
7.657123 0.300000 -0.194406 0.233267 0.000000 0.000000 0.000000
7.688669 0.300000 -0.194398 0.233201 0.000000 0.000000 0.000000
7.720049 0.300000 -0.194203 0.233116 0.000000 0.000000 0.000000
7.750135 0.300000 -0.194235 0.233237 0.000000 0.000000 0.000000
7.783286 0.300000 -0.194152 0.233326 0.000000 0.000000 0.000000
7.846020 0.300000 -0.194516 0.233377 0.000000 0.000000 0.000000
7.877600 0.300000 -0.194184 0.233390 0.000000 0.000000 0.000000
7.908150 0.300000 -0.194249 0.233438 0.000000 0.000000 0.000000
7.939577 0.300000 -0.194222 0.233465 0.000000 0.000000 0.000000
7.970813 0.300000 -0.194300 0.233536 0.000000 0.000000 0.000000
8.000466 0.300000 -0.194113 0.233751 0.000000 0.000000 0.000000
8.032128 0.300000 -0.194109 0.233788 0.000000 0.000000 0.000000
8.064168 0.300000 -0.193897 0.233948 0.000000 0.000000 0.000000
8.095078 0.300000 -0.194045 0.233957 0.000000 0.000000 0.000000
8.126309 0.300000 -0.193656 0.234065 0.000000 0.000000 0.000000
8.158420 0.300000 -0.193574 0.234150 0.000000 0.000000 0.000000
8.190528 0.300000 -0.193540 0.234146 0.000000 0.000000 0.000000
8.238661 0.300000 -0.193492 0.234200 0.000000 0.000000 0.000000
8.269770 0.300000 -0.193473 0.234352 0.000000 0.000000 0.000000
8.300823 0.300000 -0.193495 0.234504 0.000000 0.000000 0.000000
8.332903 0.300000 -0.193397 0.234541 0.000000 0.000000 0.000000
8.363712 0.300000 -0.193322 0.234674 0.000000 0.000000 0.000000
8.410305 0.300000 -0.193175 0.234596 0.000000 0.000000 0.000000
8.441404 0.300000 -0.193360 0.234608 0.000000 0.000000 0.000000
8.472253 0.300000 -0.193248 0.234743 0.000000 0.000000 0.000000
8.504313 0.300000 -0.193291 0.234773 0.000000 0.000000 0.000000
8.534527 0.300000 -0.193139 0.234742 0.000000 0.000000 0.000000
8.566377 0.300000 -0.193189 0.234760 0.000000 0.000000 0.000000
8.597906 0.300000 -0.193139 0.234727 0.000000 0.000000 0.000000
8.645590 0.300000 -0.193095 0.234719 0.000000 0.000000 0.000000
8.675177 0.300000 -0.193228 0.234766 0.000000 0.000000 0.000000
8.708227 0.300000 -0.193113 0.234718 0.000000 0.000000 0.000000
8.731256 0.300000 -0.193274 0.234675 0.000000 0.000000 0.000000
8.770310 0.300000 -0.192989 0.234737 0.000000 0.000000 0.000000
8.801431 0.300000 -0.193248 0.234757 0.000000 0.000000 0.000000
8.833987 0.300000 -0.193222 0.234665 0.000000 0.000000 0.000000
8.864062 0.300000 -0.193452 0.234636 0.000000 0.000000 0.000000
8.896109 0.300000 -0.193145 0.234582 0.000000 0.000000 0.000000
8.927460 0.300000 -0.193408 0.234557 0.000000 0.000000 0.000000
8.959786 0.300000 -0.193480 0.234514 0.000000 0.000000 0.000000
8.988994 0.300000 -0.193515 0.234477 0.000000 0.000000 0.000000
9.034958 0.300000 -0.193634 0.234519 0.000000 0.000000 0.000000
9.066992 0.300000 -0.193697 0.234494 0.000000 0.000000 0.000000
9.098620 0.300000 -0.193836 0.234511 0.000000 0.000000 0.000000
9.129603 0.300000 -0.194052 0.234533 0.000000 0.000000 0.000000
9.160348 0.300000 -0.193887 0.234541 0.000000 0.000000 0.000000
9.191389 0.300000 -0.193913 0.234519 0.000000 0.000000 0.000000
9.222954 0.300000 -0.193755 0.234534 0.000000 0.000000 0.000000
9.269136 0.300000 -0.193878 0.234527 0.000000 0.000000 0.000000
9.302299 0.300000 -0.193683 0.234518 0.000000 0.000000 0.000000
9.331760 0.300000 -0.193918 0.234656 0.000000 0.000000 0.000000
9.363366 0.300000 -0.193559 0.234593 0.000000 0.000000 0.000000
9.395469 0.300000 -0.193771 0.234650 0.000000 0.000000 0.000000
9.443089 0.300000 -0.193549 0.234764 0.000000 0.000000 0.000000
9.474098 0.300000 -0.193677 0.234854 0.000000 0.000000 0.000000
9.505174 0.300000 -0.193670 0.234800 0.000000 0.000000 0.000000
9.536446 0.300000 -0.193846 0.234730 0.000000 0.000000 0.000000
9.567512 0.300000 -0.193599 0.234705 0.000000 0.000000 0.000000
9.599421 0.300000 -0.193763 0.234772 0.000000 0.000000 0.000000
9.630495 0.300000 -0.193801 0.234804 0.000000 0.000000 0.000000
9.662145 0.300000 -0.193894 0.234909 0.000000 0.000000 0.000000
9.693163 0.300000 -0.193996 0.235015 0.000000 0.000000 0.000000
9.724784 0.300000 -0.194074 0.235085 0.000000 0.000000 0.000000
9.758626 0.300000 -0.193964 0.235216 0.000000 0.000000 0.000000
9.788562 0.300000 -0.193964 0.235346 0.000000 0.000000 0.000000
9.834831 0.300000 -0.193996 0.235414 0.000000 0.000000 0.000000
9.865560 0.300000 -0.194093 0.235559 0.000000 0.000000 0.000000
9.896839 0.300000 -0.194126 0.235513 0.000000 0.000000 0.000000
9.943261 0.300000 -0.194265 0.235446 0.000000 0.000000 0.000000
9.973825 0.300000 -0.194265 0.235470 0.000000 0.000000 0.000000
